10000 2000
1 4322 9452
1 4206 6871
0 1346 1
0 9868 0
0 1575 1
0 8206 0
1 5142 9329
1 684 7903
0 7626 1
0 7947 0
1 2222 8905
1 4051 7599
0 5606 0
1 3625 7404
0 2948 1
1 3856 6849
1 612 6640
1 3017 4707
1 2018 2230
0 8404 1
1 4859 7302
0 3635 1
0 2636 0
0 263 0
0 5435 1
1 8130 9300
0 3097 0
0 2870 0
1 2311 5209
0 4060 1
1 5054 9868
1 4819 7921
0 3181 1
0 1805 0
0 7476 0
0 1634 1
1 2785 4872
0 5829 0
0 5731 1
0 1770 0
1 1588 4200
1 2414 7263
0 2043 0
1 3368 4279
1 2305 6494
0 3212 1
0 1093 1
1 5248 9542
1 4548 7068
1 6287 8051
0 8055 0
1 1792 9883
1 863 1288
0 7662 1
0 1357 1
0 2816 1
1 3409 7834
1 1893 8349
1 4476 7238
0 4787 1
1 277 8729
0 9019 1
0 5525 1
0 6029 0
0 5442 0
1 4760 9302
1 4456 7222
1 2083 5524
1 6266 9394
1 709 8978
0 5808 0
1 1774 7189
1 244 9289
1 3131 9931
0 9855 1
1 1978 9999
0 6785 0
1 716 4853
1 3886 8108
0 6094 1
0 4181 1
0 7830 0
0 2011 0
1 3167 8375
0 6839 0
1 5630 9166
0 3917 0
1 5695 7488
1 5049 5626
1 1901 9808
1 954 1874
0 1114 1
0 6472 0
0 7101 1
0 2272 1
0 6678 0
0 9299 0
1 6577 6688
1 1757 9961
0 6748 1
1 3741 6051
0 6967 0
0 4615 0
1 3075 6749
1 3922 9858
0 4933 1
1 3456 8210
0 1143 1
1 2608 5205
0 4565 0
0 1534 0
0 2821 1
1 2052 4104
0 3024 0
0 5606 1
0 8682 1
1 7897 9460
1 702 5262
0 2331 0
0 6404 0
0 8373 1
1 6508 8559
0 238 0
1 3755 4293
0 8637 1
0 5206 1
1 1316 2146
1 70 9315
1 3700 7266
1 8144 8731
0 3598 1
0 904 1
1 6705 7287
1 3667 4820
1 1685 3262
0 3457 0
0 150 1
0 6988 0
1 398 8500
0 646 1
0 5411 0
0 5616 0
1 2061 9766
0 6070 0
0 1831 0
0 6987 1
1 6960 8713
1 7102 8845
1 1408 5509
0 4207 1
1 7449 7896
0 1782 0
0 3012 0
0 5765 0
1 2258 5225
0 2826 0
0 4161 1
0 4816 0
0 5222 1
0 435 0
0 2550 0
1 8060 8063
0 6271 0
1 3360 3843
1 3862 5488
0 1251 0
1 3624 7654
1 2172 2305
1 687 5461
0 1179 0
0 5236 1
1 2502 8952
1 5227 6834
1 6591 9898
1 2141 2706
1 620 5360
0 9944 0
0 6810 1
0 9826 1
0 1817 1
0 9621 1
1 300 988
1 3318 7803
0 4182 0
0 5574 1
1 689 8359
0 5046 1
1 5550 6391
1 3039 3315
0 4216 0
0 9689 0
0 2166 0
0 5974 1
0 378 1
0 1982 1
1 1285 5647
1 1589 6868
0 6798 0
1 1899 4165
1 3517 5987
0 8785 0
1 2605 8597
1 6093 6584
1 7864 8524
0 439 0
0 1478 1
1 5377 8980
1 5189 7198
0 6511 0
1 4924 8067
1 163 9208
0 576 1
0 6132 1
0 6169 1
1 6998 7979
0 2657 0
1 3942 4436
0 2974 0
1 5612 8832
1 1999 9227
0 1352 1
0 1958 0
0 8132 0
0 956 0
1 4400 6314
0 2910 0
1 1179 3031
0 2994 0
0 8201 0
0 8113 1
1 5991 6423
0 5332 0
0 2777 0
1 2457 7949
0 3594 0
1 319 4175
1 7093 9017
1 5692 8864
0 1950 0
0 9942 0
1 5571 5652
1 1737 8259
0 4520 0
1 94 2893
0 748 1
0 8551 0
0 5231 1
1 3264 8521
1 4193 6455
0 516 0
1 1417 8428
1 2370 3271
1 389 5982
1 3678 9076
0 3324 1
1 2774 3899
0 9406 0
1 1143 5200
1 3636 4207
0 5644 0
1 1676 5298
1 6238 7905
1 5404 9400
0 6842 1
0 8959 1
0 8907 1
1 3880 8532
1 3167 7332
0 2344 1
1 806 9935
1 180 4281
1 5927 9195
0 4051 0
1 1531 9640
0 6874 1
1 6468 6506
0 6915 1
1 2242 5224
1 6223 9106
1 2541 3663
0 9668 0
0 7654 1
1 3019 9748
0 7164 1
0 1888 0
0 1153 0
1 2399 9152
0 6431 1
0 4751 1
1 2856 3740
0 1434 0
0 4535 0
0 2657 0
1 4696 9009
1 4493 8324
1 142 4176
0 9497 0
1 1523 4698
0 2301 0
0 4666 0
0 4114 1
1 2576 3955
1 203 3690
1 1836 8832
1 3958 5139
0 442 1
1 3223 4893
1 1541 6877
0 5139 0
1 1067 7306
1 1554 8005
1 3505 3715
1 422 7457
1 2404 5889
0 1487 1
0 3289 0
1 3406 7328
1 4560 7551
0 5778 1
1 11 66
1 4457 8692
0 1133 0
0 1940 0
1 295 6452
1 578 5286
1 1997 6255
0 7650 0
1 7303 9891
1 248 713
1 1435 4644
0 8202 1
0 7607 1
0 5824 1
1 2738 3341
1 1802 9712
0 4513 0
1 976 4547
1 881 5926
0 7700 0
1 658 2586
1 5729 9108
0 1701 1
1 196 2047
1 5555 9612
0 9335 0
1 700 1188
0 267 1
1 1602 5228
0 7583 0
1 1976 6287
0 2993 0
0 5290 0
0 2070 1
0 4483 1
1 487 5843
0 6704 0
1 2672 8692
1 4240 6674
0 7152 1
1 1819 4137
0 1541 1
0 5132 0
0 9938 1
1 8752 9549
0 5299 1
0 5358 0
0 8132 0
0 1107 1
0 7812 0
0 3040 0
1 827 2405
0 5377 1
1 2134 8058
0 989 0
1 72 1347
1 215 7197
1 6804 6860
0 142 0
0 6409 0
0 2406 1
0 9704 0
0 2463 0
0 3075 0
1 6280 6732
1 3189 8420
1 3073 5241
0 2214 1
0 469 1
0 1395 0
1 6445 9315
1 1024 6528
1 84 9622
1 55 5618
1 646 3058
0 3614 0
1 8041 9535
0 2570 0
1 308 9736
0 766 1
1 393 4750
1 7596 8580
1 6276 9693
1 7332 9587
1 716 9459
1 1803 3408
1 1747 3704
0 4733 1
1 7602 8492
0 6190 0
1 5996 8489
0 853 0
0 1214 1
1 873 4127
0 1891 1
0 2928 0
1 869 8184
1 2155 9444
1 6646 7761
0 1314 1
1 156 2294
1 2711 2740
1 2571 4693
1 2640 2653
1 3937 4635
1 2252 5405
0 6280 1
0 1853 0
0 8673 1
1 1772 9928
0 6609 0
1 714 8777
0 3277 0
0 4983 1
0 3622 1
1 5135 8321
1 593 4940
1 987 1893
1 894 1686
1 7103 8830
0 8123 1
0 2961 0
0 5005 1
0 6546 0
1 2333 2972
0 3692 0
0 2240 1
1 5063 7914
0 7661 1
1 3007 8000
1 9414 9443
1 2315 5560
0 7022 1
0 9001 1
1 624 2026
1 4126 6122
1 959 8519
0 5176 1
0 254 1
0 8306 0
1 1489 4121
0 5569 0
1 5031 8141
0 2494 1
1 2712 6909
1 1377 3090
0 7254 1
0 3533 1
0 6560 0
0 1622 1
1 2732 6352
0 602 0
0 4283 1
1 2608 8132
1 387 9665
0 8722 0
0 1526 1
1 2787 9056
0 1583 1
1 1209 1686
0 917 1
1 4487 5394
1 1506 8654
0 2837 1
0 4427 1
0 5551 0
0 1838 0
1 4316 7018
0 2936 0
1 7022 9271
1 630 2957
0 1597 1
0 4499 0
1 270 9821
1 2303 3907
0 5065 1
1 858 8577
1 978 7732
1 2367 4723
0 4773 1
1 2391 4425
1 216 1430
0 9304 0
1 580 2017
0 2009 1
0 277 0
0 8862 1
1 6404 8786
0 7899 1
0 3552 1
0 2029 0
0 4643 1
0 6006 1
0 2263 1
0 280 0
0 4534 1
1 6681 7049
1 7105 9485
1 4876 6989
0 9066 0
0 1805 1
1 538 7269
1 4626 6232
1 4934 9198
0 1874 1
1 1327 7982
1 791 6935
1 6555 6819
0 220 1
1 6370 7030
1 4284 9720
1 1442 9221
1 264 6435
0 8462 0
0 8836 0
1 7664 7934
0 6214 1
1 854 6081
1 3926 9676
0 9872 1
0 1693 0
0 9088 1
0 9385 0
1 349 6456
1 5118 6103
0 6808 1
1 2988 5670
1 286 5620
1 2748 4796
1 3381 6199
0 2616 1
1 5135 5780
1 693 8225
0 1697 0
1 633 9181
0 147 0
0 265 1
1 1398 1515
0 8316 1
0 762 0
0 8917 0
1 3602 8827
1 2035 9875
1 1392 4784
0 4139 1
0 4627 1
0 2242 0
0 7113 0
1 1889 9209
0 9367 0
1 3023 6217
0 4524 0
1 3851 6211
1 854 1044
0 6807 1
1 1707 4447
1 5036 5882
0 3396 1
1 5805 8481
0 7090 0
0 6720 0
1 3343 4813
0 8024 1
0 9321 0
0 4914 0
0 9009 1
1 2357 9284
0 4007 1
0 5770 0
0 5499 0
1 1974 6089
0 7035 1
1 4944 8981
1 4744 5900
1 1927 3351
0 5387 0
0 606 1
1 1137 7224
0 4914 1
1 1062 6604
1 519 3794
1 3240 6783
0 6260 0
1 1178 2222
1 2091 9482
1 2900 5331
1 1922 5006
0 2492 0
1 1578 8639
0 5920 0
0 8584 1
0 6740 1
0 8545 1
1 105 5927
0 1186 1
1 5281 5810
0 1970 0
0 9802 1
0 9661 1
1 5349 7434
1 1260 8881
0 9541 0
1 1530 9600
0 5423 0
1 118 2533
1 17 3733
1 2287 5550
1 6549 9042
0 4009 1
0 7299 0
1 165 2075
1 7378 8915
1 5393 8145
1 1792 8270
0 663 1
0 3618 1
1 1818 3974
0 563 1
1 4112 9421
1 6451 7010
1 8880 9574
0 3570 1
0 6555 1
0 3103 1
1 1259 1730
1 6846 7696
0 8312 0
1 1986 6454
0 9155 1
1 1822 2061
1 701 9664
0 1137 0
0 1647 0
0 7905 1
1 1813 2869
1 7847 8755
0 2030 0
1 399 5885
1 1911 8557
1 7361 9843
1 1470 6727
1 2950 7982
1 8107 8441
0 1209 0
0 3175 1
0 6008 1
0 9939 1
0 5880 1
0 8786 1
0 1249 0
0 9199 1
0 8117 0
1 995 7940
0 6418 0
1 561 1440
1 1796 9137
0 2844 1
1 1300 6233
0 4014 1
0 4599 1
0 4240 1
1 5609 8977
0 624 0
1 4850 7853
1 6563 7871
1 7758 9789
0 6806 1
1 816 7961
0 1106 0
1 3970 8200
1 1787 7822
1 7929 9368
0 1416 0
0 7005 1
0 4224 0
0 933 1
0 9275 0
1 4295 7825
0 6959 1
0 6004 0
0 1768 0
1 4346 7238
0 9709 1
1 3671 7481
0 6603 1
1 8949 9487
1 3876 5951
1 995 1664
1 2373 7461
1 5114 9190
0 7094 1
0 1867 1
1 794 3127
0 9017 1
0 4063 0
0 142 1
0 8721 1
0 5115 0
0 3032 0
0 4074 0
1 1250 3468
1 1109 2510
1 3639 6717
0 3942 0
0 6385 0
1 2134 6653
0 1537 1
0 7639 0
0 9027 0
0 2397 0
1 4857 9365
0 9761 1
0 3166 1
0 8589 0
0 5013 0
1 1350 9407
0 9443 1
0 8073 0
1 3736 4661
0 3558 0
0 4847 1
0 2287 0
1 3445 9337
0 8783 0
0 516 1
0 2489 1
0 3280 0
0 7108 0
0 332 0
0 9733 0
1 1796 7611
0 5221 0
1 8524 9879
0 9570 1
0 7251 1
0 1897 0
0 3261 1
1 6657 9136
1 71 175
1 4105 5982
1 872 1065
0 5920 0
1 1584 7976
1 3328 8332
1 2977 3481
0 1629 0
1 7711 9110
1 1811 6114
1 1742 7689
1 2532 5422
1 1329 1367
0 2074 1
0 7210 1
1 118 6941
0 4532 1
0 9708 1
0 4376 0
1 6011 8975
1 6589 7013
1 6025 6452
1 1765 6150
0 4351 0
0 6854 1
0 7234 1
0 5784 1
1 7741 8087
1 269 4493
0 3106 1
1 2097 4443
1 6570 8921
0 1261 1
1 212 8108
0 7614 1
1 780 4791
0 4716 1
0 8889 0
1 8684 9058
0 3769 1
0 7295 0
1 2627 7634
0 9700 0
0 4240 1
0 3340 1
1 6546 9338
1 4464 7742
1 6393 8363
1 2908 3762
0 8115 1
1 791 8726
1 1730 6069
0 5493 0
1 7332 8550
1 8806 9640
1 4124 5928
0 2511 0
1 361 5667
1 503 3009
0 2137 0
0 8153 0
1 1973 4167
1 8557 9710
1 7829 8722
0 2303 1
0 7223 0
0 3822 1
1 3559 7156
1 1448 3269
0 2705 0
0 8834 1
1 5457 8228
0 3910 1
1 4005 5320
1 3589 5560
1 5093 5576
1 6752 8147
0 8549 1
0 8756 1
0 1209 1
0 4464 1
1 1654 8166
1 6929 7583
0 2763 0
1 5728 7932
0 8855 1
1 2591 5673
1 3820 7256
0 1272 1
1 2223 5382
1 608 1005
0 3686 0
0 2316 1
1 4366 9237
1 4653 9218
1 1596 2206
1 2476 8829
1 7835 8069
1 3663 4862
1 8488 9672
1 2171 6671
0 563 1
0 7435 0
1 551 9759
1 418 5464
0 1070 1
1 2265 5429
1 6873 9278
1 5650 6702
1 2456 8194
1 109 3087
1 189 6094
0 7689 0
0 8516 0
0 3544 1
1 88 4873
0 8108 0
0 8929 0
0 3839 0
1 660 6828
0 564 1
0 5750 0
0 7454 1
0 8658 0
1 7369 8953
1 4890 9901
1 5694 9133
1 2368 9849
0 8342 0
1 1282 8044
1 309 6679
1 5103 7507
1 2830 5434
1 7663 7803
0 3523 1
1 2878 5158
1 239 8443
1 2030 4260
1 74 3162
1 4262 7982
1 3175 4953
0 3147 1
0 9584 0
0 3605 1
0 2465 0
1 6609 7622
1 7106 9560
0 1161 1
0 2235 1
0 5098 1
1 4020 6274
1 697 4670
1 4246 7961
0 6756 0
0 9662 1
0 2342 0
0 6175 0
0 9315 0
1 1655 8525
0 3372 0
1 1767 4680
1 1851 7769
1 2916 9042
0 367 1
1 2539 8805
0 5630 0
1 5979 7534
1 315 1373
0 4943 0
0 3458 0
0 7137 1
1 1811 9446
0 1865 1
1 6911 8340
1 923 7825
1 22 6206
1 495 916
1 1663 3790
0 3416 1
1 4456 6153
0 7963 1
0 3229 1
0 1031 0
1 3503 4973
0 513 0
1 568 2252
1 3529 8250
0 6204 1
1 2579 6939
1 796 5792
0 9160 0
1 525 6373
0 6049 1
0 7565 1
0 6283 0
0 1643 1
0 6921 0
1 653 6369
0 7655 0
1 321 8449
0 4900 1
0 7146 1
0 8091 0
0 9144 0
1 846 2627
1 873 8811
1 795 5031
0 4579 1
0 5340 1
0 7212 0
1 722 3066
0 8819 1
0 6330 1
0 1133 0
1 1593 6530
1 3767 8681
0 5466 1
0 2137 1
1 1120 7976
0 6158 1
1 5956 9239
0 2993 0
1 4588 8262
1 871 8146
1 2065 3854
1 9850 9962
0 1383 0
1 474 3163
1 1281 2376
1 2590 3128
1 3382 6185
0 3239 0
0 646 0
0 3159 1
0 6279 1
1 1471 7187
0 5146 1
0 4772 1
0 3999 0
1 5275 8804
1 2533 2601
1 2281 2642
0 865 0
0 3920 0
1 4825 7736
0 6294 1
0 2910 0
1 2156 6359
1 362 8301
0 6105 1
1 8170 9210
0 7274 0
1 382 3241
1 810 6108
0 9875 0
1 4022 6123
1 4801 5422
0 2780 1
0 7987 1
0 4603 0
0 1315 1
1 50 684
1 6100 7919
0 2529 1
1 4799 9588
0 5600 0
1 2731 3447
1 4051 4818
1 6231 7511
0 6658 0
1 3141 4676
0 158 1
0 9581 1
0 3459 0
0 1629 0
0 8368 1
0 3289 0
1 1294 9591
1 2352 3927
1 4134 8753
1 2187 4066
1 4237 8965
1 7042 8911
0 2962 0
1 1421 8486
1 2640 7743
0 9954 1
0 362 0
0 5546 0
0 2491 0
0 5348 0
0 8689 1
1 3009 5928
0 5980 1
0 7027 0
1 252 940
1 1072 1807
0 9256 1
1 2724 7067
1 608 5233
1 122 8349
1 2343 4843
1 2781 8065
0 6843 0
1 1439 6781
0 7729 0
1 959 4861
0 7795 0
0 7854 0
1 5583 8921
0 2186 1
0 5442 0
0 2515 0
0 9807 0
0 4704 0
0 4418 1
1 2457 8426
0 6839 1
0 8262 0
0 8451 1
0 5187 1
1 6010 9265
1 694 3611
0 2170 1
1 8 4029
0 5074 0
0 8646 0
1 3018 4346
0 2242 1
1 1794 6371
1 1321 3101
1 6261 7398
1 4285 9466
0 1454 0
1 7268 8569
1 4296 8417
1 1150 3878
0 4539 0
1 1680 7342
1 3329 5461
0 4724 1
1 5673 7775
1 1855 4642
1 506 4350
1 3252 7457
1 2532 3755
0 7483 0
1 2539 8950
1 130 7137
0 1402 0
1 6202 7325
0 4535 1
1 329 3625
1 3977 9318
1 1491 9162
0 5027 1
0 3477 1
0 8947 0
1 3276 8392
0 8220 0
1 8614 9769
1 5728 6801
0 4972 1
0 42 1
0 5 0
1 3824 5755
1 2245 9171
1 1148 6880
1 281 5274
1 1266 4055
0 6179 0
1 7989 9381
1 5825 7342
1 2913 5393
1 157 1797
0 4749 0
1 2674 7769
1 6123 7344
1 858 3418
1 5870 8726
0 1225 1
1 6304 8881
1 1643 8358
0 1033 1
1 4988 9364
0 2341 1
0 7071 1
0 1744 0
1 2333 6630
1 6915 9747
1 1921 5009
0 6477 0
1 1877 2766
0 8541 0
1 1519 7104
0 2938 0
0 1541 1
1 6448 6876
0 5897 1
0 6794 0
1 721 3845
0 2225 1
1 4928 7209
0 6595 0
1 1774 9768
1 1031 2715
0 357 1
0 5335 1
1 890 7028
0 4481 1
1 8093 8112
0 1765 1
0 4390 1
0 8002 0
0 8550 1
0 6280 0
0 8804 0
1 7226 9616
1 5426 8514
0 2621 1
1 3323 7659
0 5684 1
0 2923 1
1 2706 3641
0 7824 0
1 1329 2160
0 51 1
1 3369 7358
0 8960 0
0 6503 1
1 4185 4264
0 6028 1
1 2907 7152
0 1518 1
0 3107 0
0 5940 1
0 3595 1
0 9046 0
0 1549 0
0 249 1
0 809 1
0 5682 0
1 6931 7080
0 3852 1
1 6511 8538
0 7579 1
0 7772 0
1 2495 4207
1 1887 5455
0 9195 0
1 1376 6917
1 6928 9310
0 2618 1
1 3026 9053
0 3515 0
0 7947 1
0 9225 0
0 2417 0
1 7256 8374
1 7866 7932
0 8984 0
1 7039 9060
1 4270 9958
1 5176 8744
0 7301 0
1 2794 9533
1 2613 6758
0 8756 1
1 2351 8676
1 7882 8687
1 611 7398
1 6152 7155
1 4914 8428
0 6329 1
0 6491 1
0 9999 1
0 1263 1
1 741 7566
0 8674 1
0 2814 0
0 8120 0
0 6064 0
0 9301 1
1 823 3449
1 2179 4720
0 1508 1
1 1665 2280
1 1378 5636
1 704 2540
0 5591 1
1 216 9286
1 1845 5971
1 4920 6293
1 3211 5380
0 3991 1
1 1749 3345
1 756 3667
1 1821 2514
0 6906 0
1 1800 3562
0 8009 1
0 7501 1
1 7501 9930
0 3203 0
0 8573 1
1 1589 4603
1 3268 9254
0 8782 1
0 3789 0
1 2214 9859
1 1948 5973
1 2675 4937
1 8260 8790
0 6161 0
0 1887 1
1 8698 9032
1 1009 1574
0 9386 0
0 7531 1
1 981 8853
1 2187 8391
0 5102 1
0 1672 1
1 3643 9657
1 2317 3987
1 7137 7219
0 5471 1
1 3162 3312
1 7935 9219
0 6657 0
0 5981 1
0 3090 0
0 7411 0
0 5846 0
0 4178 1
0 202 1
1 5367 8465
0 5772 0
1 3904 7170
0 2717 0
1 2800 4251
0 6636 1
0 3193 1
1 2820 3720
0 6607 1
1 2979 3905
1 4341 6389
0 122 1
1 1963 6558
0 5204 1
0 3513 1
0 2125 0
1 609 4553
1 2358 4636
0 5697 0
0 2099 1
0 4710 0
1 785 2191
0 6023 1
0 1815 1
0 1075 1
1 3716 9205
1 5988 9015
1 5106 6651
0 5224 0
0 651 1
0 966 1
0 5674 0
0 4082 0
0 4915 1
0 1328 0
0 4138 1
0 6813 1
0 3255 1
0 7951 1
1 8322 9993
1 943 5866
1 1884 2285
1 6630 7868
1 299 2002
1 1828 7260
0 7637 0
0 2303 1
0 5196 0
1 5037 8026
0 343 1
0 1391 0
1 1308 9785
1 1621 6699
1 123 9985
0 7286 0
0 5906 1
1 2019 2557
0 4424 0
1 3190 9928
0 110 0
1 9420 9860
1 6510 8277
0 7376 0
0 5889 1
0 4612 0
0 6203 1
1 1629 4103
0 2375 1
1 1102 5726
0 3535 0
1 1398 1855
0 3721 0
1 2240 4175
1 1998 8055
1 2814 4456
0 7826 0
0 5263 1
1 822 3303
1 3368 8021
1 4805 9845
0 2008 0
0 4225 0
1 4321 9772
1 5485 9436
1 6492 9035
0 8868 0
0 3250 0
1 7765 8357
0 6167 0
0 7237 1
0 8318 0
0 5305 1
0 9800 1
1 978 9357
0 939 1
0 4703 0
0 4130 0
1 7125 8303
0 5162 0
1 5279 6840
0 4938 1
1 1085 2538
0 1257 1
0 639 1
0 9771 1
1 6321 8506
1 1989 7389
0 7782 0
1 393 5229
0 8195 0
1 1821 3082
1 1377 8270
1 1504 7810
0 6688 1
1 2974 5278
1 6853 8442
1 4157 5884
0 1829 0
1 6440 6511
0 4504 0
0 9555 1
1 2792 4605
1 2454 9589
1 3945 4084
0 8449 1
1 775 3849
1 1704 7246
1 158 6144
0 6405 0
0 248 0
0 1100 1
0 7880 1
1 1432 6821
1 624 6543
1 6858 9142
0 9271 0
0 6052 1
0 7867 0
1 5493 6291
1 3187 8396
1 686 2879
0 3030 0
1 3025 9166
1 669 4392
1 2607 5774
0 8862 0
1 4233 5228
1 2948 4557
1 3060 6404
1 6751 7795
0 692 1
1 133 2647
1 7594 9571
0 990 0
0 9322 1
0 7346 0
1 760 3718
1 2538 9423
1 1559 8435
1 2941 3134
1 4344 9582
0 1531 0
0 7151 1
1 3190 9460
0 8106 0
0 8225 0
0 4063 0
1 6841 7646
0 9447 0
0 2886 0
1 2209 7669
1 1012 8918
0 213 0
0 8363 0
0 8198 0
1 46 7139
1 4641 6863
0 5280 0
0 3519 0
1 1654 4136
1 790 5049
1 5025 5943
0 8044 0
1 2078 9133
0 6349 0
1 5055 9294
1 2281 7424
1 1373 6355
0 1753 1
0 9219 0
0 8292 1
1 2300 7773
1 211 1039
0 3978 1
0 9371 0
0 4750 1
1 464 3716
1 6347 7272
0 5463 1
1 4703 8298
0 2122 0
1 7400 7670
1 5390 7514
0 6993 1
1 398 7312
1 4841 4977
0 8303 1
1 1924 3883
1 884 1944
0 9826 1
1 579 3172
0 1035 0
0 9159 1
1 1300 3880
1 2520 9220
1 3745 8652
0 9927 0
1 2004 6747
1 5830 8534
1 989 4132
1 639 8244
0 5889 1
0 6127 1
1 1896 2549
1 5619 7664
1 900 2261
0 4746 1
0 4788 1
0 3883 0
1 5796 9900
0 1406 1
0 5732 0
1 35 8331
1 507 7889
1 4657 8673
1 999 1290
0 1554 1
0 3262 0
0 8608 0
1 2995 5767
0 4559 1
1 1827 4623
1 227 1003
1 7646 8339
1 2822 5867
1 1926 9097
1 865 1895
0 7339 1
0 1519 0
0 6742 0
0 4507 0
1 3846 9616
1 1495 6428
0 8090 0
0 4292 0
0 9470 1
1 2521 4640
0 1893 0
0 5103 1
0 2492 1
1 4026 6453
0 7910 1
0 5879 1
0 2185 1
1 2437 6213
0 280 1
1 683 2446
0 7714 1
0 4620 1
1 2351 9101
1 1885 2401
0 7819 0
0 9524 0
1 2200 5369
1 1887 6336
0 8559 1
1 3752 8207
0 8066 1
1 4662 9370
0 4689 0
0 7722 0
1 4996 6395
1 2571 7191
0 8432 1
1 4592 5896
0 2834 1
0 6687 0
1 243 8087
0 227 1
1 318 2396
0 867 1
1 5041 7606
0 8273 0
1 2903 6429
1 7109 7591
1 6420 7056
0 2531 0
0 8016 1
1 1572 3474
1 4210 6106
0 7370 0
1 3397 8076
1 3743 6669
0 672 1
0 9164 1
0 789 0
1 1460 4517
0 8415 0
1 3456 6290
1 1984 3151
0 6691 1
0 3344 1
0 3991 1
0 8672 0
1 4688 9095
1 1867 2997
0 1072 0
1 2391 2488
0 8357 0
0 1048 1
0 4783 1
1 2446 4769
1 7053 7103
0 1400 1
0 9138 0
1 2548 2954
0 5541 0
0 4918 0
1 6771 7362
0 8493 1
0 336 1
0 8737 1
0 9719 1
0 9752 1
1 4161 9088
1 4132 5762
0 6457 1
1 4323 6810
0 6044 0
0 634 1
1 3019 8224
1 7121 8928
1 5976 9145
1 121 2212
1 97 2426
1 6997 9621
0 563 0
0 6459 0
0 256 0
0 8155 0
1 3678 5357
0 182 1
0 5116 0
1 6385 7275
0 7198 1
0 6198 0
1 1463 1780
0 4713 0
1 2616 3140
1 6747 7030
0 3170 1
1 2316 4250
0 2460 0
1 6110 8705
1 6097 7937
0 1300 0
1 1146 2394
0 8411 1
1 414 9413
0 6624 0
0 4609 0
0 1136 0
0 772 1
0 8696 0
0 3751 1
0 8550 1
0 7040 1
1 1720 5848
1 7600 8055
0 7131 1
1 1717 5550
1 1048 7776
0 5275 1
0 4545 0
1 3064 5820
0 2090 0
1 2504 8437
0 6253 0
1 5278 9585
0 6184 0
0 3344 0
1 2662 8012
0 4976 0
1 4157 7256
1 7076 8031
1 3568 5208
1 4806 5406
0 1312 0
0 6233 1
0 3607 0
1 5038 8645
0 7827 0
0 4417 1
1 6655 7741
1 4549 5960
1 1859 3908
1 3859 5087
1 150 4630
0 9723 0
0 8921 0
1 2806 5615
1 3948 5737
0 9829 0
1 4871 7361
0 6425 0
1 3530 5238
0 389 0
1 624 1037
0 364 0
1 2678 4318
0 6991 0
1 3982 8137
0 9002 0
1 4348 9823
1 4071 4407
1 2594 5035
0 321 1
1 1929 5424
1 1962 9059
1 274 3553
1 8523 9222
0 7906 0
0 4572 1
0 5819 0
0 1819 1
0 5741 1
0 8223 0
1 5524 6891
0 5204 0
0 5723 0
1 4492 7588
1 5697 8148
1 8972 9663
0 5226 0
1 8046 9014
1 7228 7611
0 6928 1
0 9359 0
1 1586 6909
0 1386 0
0 5360 1
0 1688 0
1 1972 8219
1 1973 3767
0 3705 1
0 6125 0
1 3198 7957
0 2458 0
0 196 1
0 3870 1
1 6001 9194
0 5323 0
0 7675 0
0 1323 1
0 8986 0
0 1859 1
0 2818 1
1 715 9491
1 3870 9160
1 4265 5295
0 6031 0
0 1580 1
0 128 0
0 1049 0
