100000 100000
1 23380 36202
1 61073 95314
0 80453 728
0 80042 552
0 55738 409
0 57017 610
0 5448 267
0 23301 193
1 44369 45443
1 11485 25173
0 85752 626
0 83988 258
0 74261 924
0 85999 938
1 54384 76650
1 66016 83416
1 39013 57911
1 26767 49224
1 5317 21262
0 14622 108
1 4104 15862
1 67643 76826
0 13107 321
1 23260 59028
1 61407 80531
1 7767 54388
1 50408 74496
0 2875 156
0 35171 133
0 93665 755
1 53496 78431
0 60852 103
0 48049 847
1 6651 12784
0 9143 311
1 88999 93917
0 85911 921
0 348 96
0 79927 313
1 44462 94497
1 63318 73628
0 46752 886
1 21235 31558
0 74730 287
0 23495 811
0 71895 159
0 13720 704
1 38612 84751
0 61824 993
0 12934 8
1 21958 87209
1 27591 76919
0 26200 201
0 77340 630
1 14528 87560
0 63712 961
1 24911 72424
0 5491 293
1 93136 97110
0 39500 391
0 73712 315
1 77356 89138
1 9248 13846
0 35642 700
0 62163 715
0 96780 654
0 79827 325
1 26726 72089
1 61860 78720
0 44318 681
0 30558 439
0 15151 288
0 32989 485
1 29585 74847
1 3211 27865
0 89932 476
0 81842 539
0 41808 513
1 31920 96214
1 52013 58274
1 14503 20505
1 83895 85625
1 21362 30456
0 65642 941
0 32401 980
1 3151 50306
0 91285 475
1 36492 54347
1 33936 84015
0 53638 37
0 61999 292
0 12380 243
0 50355 205
1 5212 59090
0 37106 361
0 37954 652
0 64904 271
0 67628 741
1 313 97367
0 25497 184
0 88357 775
0 12168 554
1 49325 98977
0 52074 984
1 37335 55113
1 43468 86343
1 13054 48471
0 60019 696
1 25471 46423
1 26252 99445
0 10571 107
0 19705 243
1 43668 47246
1 46196 72922
1 32859 90171
1 52821 72708
1 71218 86627
0 81628 356
1 43267 78261
1 28684 36179
0 14186 944
1 27794 40208
0 32974 15
0 4371 290
0 80752 499
0 78750 321
0 72363 349
1 6384 62007
0 42696 651
0 57325 371
1 33314 40255
0 42480 31
0 3115 251
0 80142 379
0 93740 273
0 59664 129
0 50790 531
0 7136 501
1 21813 58670
0 55963 548
0 41396 452
0 98656 645
1 49601 49720
0 81870 224
1 2777 44847
0 37943 949
0 57859 917
0 92146 928
1 39484 52791
1 27298 73825
1 4154 64544
1 33008 66503
0 78081 114
0 6087 452
0 35225 306
1 34019 81939
0 30578 151
0 71377 168
0 20349 258
0 26671 267
1 84884 97850
1 5460 58280
0 76910 450
1 21250 92501
0 67574 841
1 2157 62255
0 95318 723
0 92044 287
1 576 65693
1 14889 55295
0 2097 972
1 81612 86289
1 82879 90567
0 68990 842
0 40098 73
0 30102 419
0 14734 745
0 48344 382
0 21785 40
0 52344 269
1 14944 82183
0 36335 819
1 3417 52627
0 83081 42
1 18546 97160
1 11089 86506
1 82170 96498
0 64718 503
1 28020 96095
0 34115 84
1 63079 89177
0 60153 471
1 17893 85396
0 56530 201
0 25195 524
1 6890 79043
0 26371 419
0 14113 239
0 96703 742
1 57901 77846
0 27439 226
0 65893 170
1 6378 18432
1 11109 51242
1 28688 89265
1 65422 95003
1 38673 51113
0 18061 379
1 10910 46501
0 16149 270
0 16123 478
1 21224 75886
1 40582 78317
1 65695 90259
1 83413 88137
1 42873 69662
0 58188 310
1 44384 94308
0 4579 293
0 723 541
1 11015 13687
0 73628 979
0 73459 475
1 62503 91465
1 59694 67747
0 15452 129
1 71046 76868
1 45129 49634
0 44406 606
1 19742 55627
0 2518 81
1 25687 48463
1 18929 93923
0 89931 554
1 46147 99579
0 84550 551
1 71612 75799
1 10070 15020
0 31988 539
0 71104 21
0 78463 63
1 16424 28726
0 17056 701
0 35475 183
1 14186 65018
0 46498 442
0 23968 610
1 1924 29650
0 27227 51
0 10666 156
1 11342 47567
1 71667 78868
0 53942 858
1 8815 90742
1 4983 60131
1 12114 40096
1 37205 52175
0 50248 855
1 35603 61407
1 8181 76169
0 80683 35
1 83568 97572
1 16799 53029
1 19360 77317
0 91930 421
0 84281 277
0 74561 173
1 74585 91108
1 78492 94939
1 4723 4987
1 24844 31509
0 3539 136
0 59927 845
1 2699 7328
0 94396 745
0 38766 112
1 26556 44013
0 69755 277
0 95258 901
1 44885 61812
0 75969 468
0 43553 294
1 6341 26170
0 63719 227
1 88812 90728
1 46959 70492
0 76644 872
0 95495 173
1 2001 61385
1 2136 90247
1 67260 86257
1 26382 84196
0 8171 719
0 93903 441
1 73076 87436
1 26649 36739
1 7007 10335
0 57478 83
0 11414 246
0 63134 702
1 67625 90393
1 10276 76766
1 45152 66470
1 5822 29874
1 2203 48076
1 16564 54446
0 23038 174
0 32412 344
1 19290 75412
1 695 29345
0 41494 843
0 94697 669
1 8225 62243
1 1973 28625
1 7513 89443
0 50040 916
0 2586 934
1 3466 67714
1 42972 51437
0 81960 811
1 7000 68546
0 93457 266
1 47475 69124
0 65135 94
1 45250 79579
1 60829 74046
0 43468 179
1 45363 96651
1 37524 75455
1 11876 79309
0 88592 416
1 1924 39570
1 10883 15208
1 20305 27315
0 1066 597
1 32742 52659
0 78428 88
1 57282 97254
0 76628 593
1 50212 50587
1 15321 52388
1 1904 53865
1 43318 74069
1 8714 60439
1 19770 70812
1 25700 52640
1 28270 94390
0 55543 433
0 69051 971
0 2116 649
1 24855 89822
0 78396 282
1 42021 87513
1 72386 86588
1 30814 80344
0 79266 427
1 37179 38127
0 27869 375
1 10067 74391
1 37100 79122
0 33746 873
0 5192 678
0 92166 338
1 29 67926
0 28377 966
0 25410 73
0 7182 826
0 41511 893
1 8732 71207
0 22393 119
1 39373 50268
0 30347 889
1 34304 68247
0 8709 235
1 13148 77874
1 65407 68270
0 93841 140
1 37765 49690
1 37913 94594
1 9765 36403
1 49335 62142
0 51760 636
0 90768 377
0 92982 443
0 69728 960
1 19858 94781
0 33601 263
0 86694 166
1 76744 79583
0 34351 64
0 98852 62
1 35437 58477
1 24340 45886
0 63883 890
1 60463 86068
1 32004 92440
1 68888 94953
0 43243 935
1 56057 73541
1 37055 39417
1 30216 57605
0 93272 440
1 41883 49758
0 66394 931
0 85161 950
1 27289 46325
1 82229 83947
0 88210 265
0 9953 528
1 25259 45464
0 64128 816
1 8552 48184
0 2737 165
0 98994 310
1 3512 61676
0 29473 251
1 3389 86450
1 8300 10429
1 16313 86326
1 29417 55461
0 34837 817
1 2825 63971
0 12934 146
0 15836 6
0 72789 717
1 12959 16859
1 14230 52507
0 74585 270
1 31083 91125
0 4206 383
0 32908 579
1 38455 47065
0 30969 415
0 46480 42
1 8020 81037
1 85773 95018
1 25087 99372
0 63769 956
1 8769 42670
0 45480 544
0 55481 147
1 53485 88458
1 35522 95365
0 12488 668
0 97607 935
1 34528 57815
0 36707 145
0 33737 463
1 16819 19848
1 15726 97811
0 58419 248
1 71086 99288
1 36607 41003
1 558 78834
1 69948 92494
1 18320 39642
1 47177 63595
1 15614 20377
0 54930 764
0 66812 739
1 15855 45645
1 9106 96076
0 59413 421
1 82778 93896
1 8421 18540
1 53865 64663
0 15285 339
0 26602 283
0 31394 413
0 71326 371
1 80066 81819
1 6011 63848
1 10717 45602
0 67909 716
0 87699 126
1 82176 97305
1 19046 20878
0 93743 411
1 1244 98031
0 12291 831
0 48543 0
0 26431 648
0 23823 685
0 47173 572
1 78948 97946
0 11292 150
0 31403 544
1 60057 98058
1 30525 41867
1 44121 99222
1 17588 27588
1 38276 85168
1 19479 60837
0 36607 356
1 85685 86176
1 38849 79106
0 76274 166
1 15043 55869
0 23750 780
1 29819 39202
0 12778 537
1 62967 89729
1 12053 64426
0 14410 833
1 11804 89016
0 16958 794
0 54560 873
1 9029 28644
0 18596 247
0 86409 998
0 83091 192
0 39228 576
1 4675 44007
1 43010 60358
0 8089 86
0 35797 108
1 37532 74101
1 20298 89178
1 21893 61231
1 44207 46800
1 58376 84684
0 94516 943
0 9428 563
1 16024 57246
1 42757 56805
1 22356 44762
1 86147 96902
1 4385 75280
0 38164 36
0 35469 718
1 30550 48271
0 89788 738
1 25273 69992
1 26650 97304
0 83737 368
1 14430 62350
1 14266 66975
0 22951 901
1 18930 97897
0 12868 728
0 80163 524
0 17229 750
0 40409 901
1 67518 84493
1 69252 93502
0 29256 243
0 50523 35
1 51970 93161
1 34621 42138
0 4001 134
1 52525 73526
1 3956 48666
0 63420 835
1 19023 33637
0 8660 484
1 3185 92273
0 54911 531
0 86298 938
0 64810 79
1 50224 54297
0 55780 895
0 61920 544
1 40544 83683
0 64478 805
0 59366 872
0 16631 391
0 25901 46
1 29901 36586
0 61144 240
0 55706 767
0 76591 375
0 38364 762
1 1111 25452
1 35539 65383
1 17013 71550
1 37128 88475
0 87687 428
1 79183 84287
1 957 52223
1 25296 59550
1 26292 79978
1 27678 51993
1 49010 92475
0 86558 20
0 22167 765
1 27259 48565
0 23974 948
1 10182 98003
0 72575 40
0 98599 652
1 8081 98100
1 69306 74294
1 37221 85579
1 26521 42947
0 30779 95
1 38358 49848
0 65089 108
0 19444 573
1 28677 94596
0 38511 703
1 1262 88252
0 88658 904
0 96030 302
0 21954 156
0 77359 403
0 4670 93
1 24043 48728
0 39068 676
1 52630 95214
1 69843 91698
0 6830 308
0 15885 134
1 24565 31194
0 99854 242
1 31675 57943
0 13349 22
1 6346 44154
1 45511 78805
1 45420 90151
1 39585 90706
0 17530 587
1 10033 48343
0 97174 497
0 28987 934
0 72340 987
1 86295 87445
1 5850 58437
1 87307 92630
1 80327 84960
0 33096 515
0 3650 194
1 62076 87145
0 81804 407
1 21590 93611
1 79222 93093
0 22540 160
1 13743 67042
0 72346 233
1 4472 98433
1 55266 57200
0 49 377
0 40022 892
1 33028 91858
1 37876 39552
1 26721 30151
1 46780 77077
1 62099 96556
1 16841 84154
0 46678 363
1 3014 75982
1 64123 80598
0 62252 641
1 19783 46158
1 32394 43978
1 50984 86165
0 1221 729
1 44043 72804
0 82438 997
0 97424 479
1 4406 21668
0 79604 276
1 66799 97488
1 30561 76182
1 51049 60164
0 59119 683
1 41458 67905
1 24269 49150
1 60309 73015
1 68787 70785
0 76432 540
0 18552 985
1 11967 44120
0 88987 600
1 31397 81470
0 30905 392
1 39295 90837
0 8377 631
1 62905 91949
0 99699 817
1 3868 10636
1 6214 90654
0 63030 331
1 49948 92827
0 83032 352
0 14985 742
0 15011 278
1 3979 7515
0 71967 872
0 38886 333
0 97714 842
1 26947 69979
0 3522 861
0 16667 633
0 71277 920
1 40492 68848
0 73037 58
0 51121 698
1 87227 99624
1 92759 98632
0 64076 890
0 7178 581
0 37797 843
0 52708 467
1 19562 41658
1 19092 83349
0 22007 522
0 41015 499
1 73792 94954
0 54541 377
1 86585 87736
0 11324 188
1 8541 26516
1 13154 97535
1 2058 79072
1 20235 44858
0 14609 865
0 93641 1
0 84419 557
1 5502 32849
1 58945 76467
0 24095 198
1 35319 77420
0 44782 488
0 88837 589
0 67441 969
0 9665 836
0 81755 335
1 66349 99343
0 75801 402
1 1824 92089
1 7152 93930
1 1347 60315
0 93047 27
0 73456 470
1 10970 56473
0 82143 644
0 20348 120
0 72829 19
1 26271 32360
1 38319 47800
1 50893 67763
1 10435 50257
1 38413 91351
0 71701 678
1 27144 69720
1 16564 46764
1 58538 94529
1 239 50002
1 10816 37286
0 26080 860
1 31302 32553
0 88478 290
1 73279 75490
0 1290 281
0 29414 899
0 44308 257
1 24835 68307
1 53153 71247
1 51265 88774
1 63419 67464
0 14641 655
1 23902 84275
1 9775 28789
0 74321 43
0 20500 933
1 60183 70098
1 31275 94392
0 4000 684
1 59316 75527
0 57214 20
0 2130 353
1 13742 94229
1 22218 27645
1 43395 46395
1 34284 47713
0 3098 961
1 10992 46023
0 90959 726
1 61040 63419
0 95169 784
0 16143 721
1 72061 92778
1 38392 95051
0 86677 435
1 26782 82384
0 79238 699
0 97593 166
1 52166 78523
0 11551 170
0 83318 301
0 41362 468
1 65086 67004
0 77682 583
1 23013 60616
0 26835 798
0 68143 866
1 75995 88840
0 83783 173
1 7236 77682
0 99753 671
1 95318 98709
1 33737 99704
0 93831 954
0 47764 433
1 58155 58711
1 28424 59822
0 5680 89
0 49664 441
0 3123 410
0 2354 445
0 21637 109
1 48633 86363
0 7824 233
1 2917 7169
0 88299 494
0 31442 144
1 51283 87129
1 68402 78835
0 36917 473
0 55364 454
1 35113 85715
0 90196 567
1 12394 33697
0 75118 787
1 83153 88030
1 71062 92010
1 57117 74361
1 10776 41132
0 73832 979
0 19120 253
0 30637 474
1 64179 79005
1 32844 43109
1 75929 82535
1 9733 35872
1 8273 78348
1 2052 52663
1 7829 59316
0 15317 22
1 9623 72142
0 72192 251
0 30843 550
1 55886 56717
1 56204 95543
0 21027 752
0 87763 485
1 5414 63349
0 96507 344
0 17155 238
1 32082 78605
1 69066 81572
1 52718 74860
1 85688 92492
0 72786 709
1 23284 99797
0 67767 891
1 30071 77675
0 75999 159
1 14697 80380
0 26950 252
0 97226 268
1 27165 95242
1 46739 82247
1 899 65205
0 22655 502
0 43496 109
1 78748 79141
0 28096 591
1 4051 72741
0 72613 955
0 97355 865
0 17475 536
1 23508 85628
1 19809 80718
1 67795 87128
1 46842 97501
1 18569 47539
1 8753 31544
0 79943 309
1 50524 74098
0 5030 740
0 82525 442
1 15793 77956
0 4520 337
1 12616 12648
1 34090 82178
1 16899 66928
1 9592 80896
0 94521 130
0 55590 498
0 17960 207
1 77173 80872
0 20946 149
1 10832 97819
1 38035 90229
1 17772 73674
1 51846 83344
0 61258 323
0 88172 711
0 22881 251
1 16713 58823
1 67634 68728
0 51920 720
1 75305 77051
0 56181 67
0 17481 626
0 40869 521
0 89239 91
1 36076 80043
0 76141 199
0 37801 78
1 118 36042
0 52279 921
1 30773 37263
0 29964 103
0 31557 546
0 75531 695
1 26668 32909
0 86720 779
0 70470 839
0 91808 350
0 58487 295
0 37678 801
0 11731 710
1 28830 60268
0 17881 611
0 20550 89
0 41189 724
1 36129 70806
0 37066 464
1 27114 43206
0 52914 914
0 77121 692
0 90937 873
0 82665 528
0 1437 544
1 1870 63004
1 15677 45509
1 9816 69440
0 78242 554
1 65882 86928
1 20326 91278
1 56082 72468
1 15990 56344
0 28780 597
1 6502 85637
0 1415 886
1 962 13740
0 36957 289
0 74976 355
1 11700 44631
1 6084 44151
1 5526 10857
1 64608 68996
1 7667 16592
0 39853 262
0 554 839
1 2025 29331
1 11198 21915
0 75543 271
0 33839 687
0 43169 326
1 78358 99681
0 13845 140
1 27270 76901
1 65888 68579
0 50053 946
0 73955 952
1 8970 9646
1 25684 42634
1 6948 29431
0 44978 975
1 34065 36102
0 83906 894
1 34341 76137
0 97557 525
1 13923 66313
0 47675 317
1 9724 54205
0 32776 659
0 73303 482
0 64981 96
0 647 478
1 1661 20326
1 49111 71050
0 37673 812
1 43558 68772
1 30660 58662
1 7216 63066
1 3952 41916
1 42141 43138
1 63288 65050
1 27032 99660
1 48648 52146
0 21395 689
0 96687 333
0 18816 535
0 40989 105
0 35835 874
0 3876 823
0 66998 661
1 9078 39158
0 32075 708
0 89361 467
1 5811 26713
1 17926 44861
0 87594 998
1 2807 16566
0 28247 832
1 16194 54318
0 3376 317
1 13205 52014
0 69392 736
0 95654 536
0 67645 435
0 66184 92
1 42040 50562
1 20733 67694
1 11253 80932
1 24823 91038
0 3319 363
1 34465 94162
0 28097 547
1 49773 77656
0 55088 744
1 13283 59733
0 24795 495
0 69206 313
0 82474 378
1 6547 33257
0 39885 138
0 64512 412
0 26785 200
0 58570 900
0 86489 247
0 80067 872
0 68183 682
0 63988 84
0 87457 745
0 16296 913
0 21971 408
1 71483 99036
0 43406 487
0 51944 744
1 31384 91731
1 66126 80034
1 16104 63453
1 15673 40118
1 5080 67169
0 27385 482
1 33271 88455
1 25673 98657
1 15962 72404
0 64873 259
0 85649 147
0 15100 286
0 52403 756
0 56821 898
1 18771 28029
0 76988 980
1 54028 61973
1 2103 78639
0 20430 668
1 8615 84403
0 17703 886
0 23595 799
1 15653 23936
1 12665 22098
0 80191 61
1 50595 81922
0 24150 389
1 30951 84938
0 97182 906
0 21008 460
1 7704 65075
1 44116 64960
0 11598 657
1 74934 84867
0 86443 690
1 27037 52514
1 9274 96643
0 41151 68
1 16297 76626
0 97307 442
0 15311 605
1 22279 39335
0 42307 299
1 73016 98494
0 58261 365
0 11748 639
0 22479 838
1 16804 82902
1 41065 72738
0 60625 136
1 58998 67742
0 60229 887
1 2100 34464
1 72145 78347
1 918 28129
0 34964 560
0 1187 438
1 31390 53557
0 77029 250
0 86494 605
0 7286 569
1 26065 34415
0 30054 194
1 20137 48310
1 66581 99302
1 25105 38740
1 4696 55383
1 17208 95988
0 18203 706
1 11277 18454
1 95398 95559
0 63439 832
1 2147 95193
1 43230 69042
0 68611 342
1 14131 96307
0 40725 931
1 15194 35601
1 25383 46340
1 36390 52251
0 3054 762
0 8462 204
1 70830 71474
1 5291 9730
1 55173 94898
1 29399 69510
1 22755 97987
1 61099 64762
1 7625 69014
0 7803 155
0 4103 100
1 54666 75019
0 53977 847
1 68771 94794
1 77604 87554
1 44936 68054
1 27946 45302
1 42003 97794
1 380 21554
1 5605 77648
1 41462 98822
0 60145 523
1 95417 99778
1 428 59422
1 20345 97483
0 14214 641
1 38678 61283
1 3088 82310
1 46351 59669
1 781 91908
1 20546 73611
0 90664 618
0 50892 445
0 65126 173
0 91569 132
1 19768 50203
0 64795 89
1 91236 92637
1 62004 84039
0 22775 137
0 23990 155
1 65157 71146
0 94641 287
1 89575 92271
0 84894 831
0 45250 733
1 17460 60306
1 41346 63025
0 5408 889
0 11534 952
0 82230 119
0 98623 936
0 25323 920
0 21177 155
0 83120 864
0 6127 380
0 87066 221
1 4375 92719
1 15963 45794
0 57049 120
0 78800 876
1 47527 87480
1 12126 22078
1 50106 85127
0 38893 690
1 76029 78305
0 54617 831
1 6076 66222
1 39242 60912
0 89709 641
1 27304 63092
1 25036 30894
1 5904 28861
0 41791 635
0 78551 676
1 1036 8219
1 28803 88451
0 26672 773
1 49150 86270
0 86656 589
0 95774 993
1 70665 99754
0 70388 875
1 9534 42679
1 16974 99566
0 40648 629
0 52736 50
1 27550 61337
1 8835 54632
1 72643 77747
0 77672 952
1 3027 59370
0 53957 952
1 35957 55886
1 10871 26269
1 76007 76713
0 41917 885
1 23531 92166
1 7359 19025
1 2371 93347
1 11557 42356
1 1257 4695
0 15825 489
0 95213 390
1 38355 52245
1 30188 40559
1 19147 45961
0 10706 207
0 44769 868
1 77112 91984
0 6360 287
0 99487 838
1 77143 79307
1 52038 56106
0 37015 122
0 77033 188
1 84898 97787
1 16066 76227
0 49925 100
0 14911 174
0 38928 880
1 17104 97385
1 7579 8047
1 18680 58202
0 66990 632
1 6648 67481
1 10111 39154
1 5581 51325
1 21036 31953
1 15154 64342
1 19012 29139
1 32483 51333
0 4888 769
1 28307 87038
0 74172 208
1 47636 68901
0 73826 418
1 28131 41994
1 18214 90197
1 1187 19014
0 7322 881
1 19970 96635
1 35924 98592
0 59157 148
0 40045 19
0 78989 234
0 58436 110
0 72038 921
0 89418 205
1 25459 97311
1 25923 33369
1 92589 96790
0 28894 289
1 86608 92807
0 76287 271
1 14298 71806
0 688 224
1 9833 19016
0 95504 600
0 95405 335
0 77700 771
1 39559 47955
0 22177 925
1 66233 82744
0 84510 145
0 1096 828
0 49359 266
1 73089 82971
1 52218 54254
0 10352 656
1 5687 53666
1 32287 60045
0 68372 481
1 37032 91674
0 47004 668
0 9407 941
1 32624 38119
0 92064 216
0 31806 949
0 29132 320
1 1392 10653
1 737 75206
1 67833 71082
1 2901 41482
0 63049 201
1 81578 85279
0 34149 893
0 97479 427
1 18853 24616
0 6072 600
0 59123 978
1 26756 76595
0 70171 765
1 50265 88958
1 5223 10451
0 38366 885
1 17467 93631
1 46633 83793
1 38026 40811
0 6700 411
0 64449 483
1 13285 53147
1 10465 40348
0 99217 13
1 43655 55232
0 39458 864
0 70140 30
0 32201 364
1 9578 96126
0 49564 819
1 11291 22087
1 12208 28389
1 32468 99108
0 66699 681
1 15480 50124
1 66970 89747
1 62317 78187
0 13531 333
1 42636 74296
0 74069 898
1 15168 23195
0 10562 38
0 83208 216
0 37884 851
1 66685 83364
0 34951 692
0 55122 375
1 7415 8233
0 9997 263
1 90938 99079
1 50803 64973
1 30026 82085
1 41799 93130
1 25198 40561
1 29928 43948
1 91041 97128
0 20947 839
1 46012 54067
1 76153 81536
0 58934 125
1 4500 67774
1 61988 64959
0 67265 169
1 22721 39816
1 15769 88514
1 81445 87527
1 28555 63449
0 34086 389
1 36053 80326
1 4604 91415
1 9432 45774
1 1551 67563
0 36491 24
1 13219 55609
0 76684 721
1 19846 34381
0 17249 80
0 11601 691
1 36088 44395
1 35362 55773
1 3877 31683
0 44920 207
1 48871 77671
0 25242 23
0 84033 434
0 83912 632
0 6330 346
0 67233 39
0 67126 341
0 63059 471
0 47740 394
0 27568 250
1 78562 79329
0 98729 784
0 50322 329
0 14291 686
1 2820 5761
0 31731 895
1 33582 58219
1 42255 83269
0 45365 606
0 33393 271
1 66509 90665
0 35335 522
1 62468 67428
0 21010 320
1 39979 64964
1 43319 55790
1 38487 67277
1 10920 23699
1 71149 81600
0 17568 840
0 34578 939
1 5766 25869
0 88010 372
0 70571 390
1 7595 75777
0 34497 269
0 45322 359
1 30510 55951
0 11353 880
1 70244 98833
0 45202 779
0 67306 574
0 14376 314
1 93520 93859
1 90212 90614
0 37158 275
1 3236 91067
0 15413 612
1 30336 40196
0 64995 296
0 69716 107
0 27769 918
1 46364 47730
0 99367 299
1 19186 53205
1 29144 81977
0 71687 361
0 32934 805
1 30652 97427
0 87758 539
0 5359 412
1 1055 14174
1 22939 36456
1 19742 30784
1 45479 82500
1 21758 33453
0 47429 844
0 26742 237
1 19149 28163
0 16750 685
0 99940 47
1 22971 53003
1 11564 63081
0 6291 962
0 53961 145
1 37151 62144
0 11210 725
0 67828 253
0 18223 884
1 22945 70453
1 63487 69170
1 34719 60241
0 72069 991
0 82876 354
0 88942 134
1 18940 85973
1 80828 82767
0 21686 293
0 36439 447
0 49382 468
0 3534 597
0 53300 241
1 5199 72613
1 43197 54372
1 38680 93098
1 18050 83642
1 53585 56515
0 80051 705
1 39149 39739
0 12972 172
0 67075 94
0 1361 706
0 36744 917
1 43723 60896
1 47896 76955
1 54198 86184
0 20147 259
1 1229 54918
1 50014 72520
0 44855 221
0 52863 166
0 50197 591
1 58468 93957
0 78550 669
0 57780 447
0 32647 323
1 26068 27993
1 38745 85134
1 30559 70715
0 91212 244
1 83115 86677
0 19922 96
1 6529 90337
0 5367 71
0 94036 153
1 29232 34520
1 18393 21600
0 397 909
1 9261 9661
1 52802 79157
1 31731 95063
0 36549 532
1 34720 41842
0 23180 693
1 50044 73587
1 27427 40930
0 46784 812
1 9153 62286
0 40277 757
1 30896 49563
1 35483 57991
0 93246 869
1 1223 49737
0 69034 883
0 95303 698
0 94338 276
0 60698 896
0 41093 517
0 98082 574
1 26732 71303
1 55126 75816
1 89269 94433
1 3974 27562
1 38612 76941
0 90834 363
1 15832 33721
1 48851 82578
1 10029 99480
0 91146 712
0 74858 202
1 79217 84820
1 35203 78555
1 41605 48180
1 27070 74432
0 72522 237
1 1724 99314
1 1985 60679
0 64339 192
0 6699 459
0 48457 331
1 7830 38415
1 10889 13943
0 54390 866
0 47251 192
1 17722 82833
0 96153 48
1 48475 87218
0 21511 138
1 55633 83506
0 69622 866
0 19467 834
1 39402 96604
1 58044 99968
1 7415 20508
1 56653 94874
0 1553 781
0 92218 588
1 6422 87713
1 32816 68846
0 2293 275
1 7216 68374
0 14623 816
1 47281 95731
0 54178 276
